two_theta,intensity,raw_intensity
29.54,51.33913653913699,51.0
29.58,51.39782379782426,46.0
29.62,51.69947349947398,50.0
29.66,51.643524043524515,50.0
29.7,50.92032292032337,42.0
29.74,50.419726219726684,63.0
29.78,50.30747630747676,61.0
29.82,49.85461565461609,49.0
29.86,49.486767286767744,47.0
29.9,48.64331344331387,47.0
29.94,48.558020358020784,48.0
29.98,48.50052650052693,50.0
30.02,47.57844857844899,53.0
30.06,47.21698841698882,47.0
30.1,46.94882414882457,48.0
30.14,46.61670761670801,55.0
30.18,46.25959985960027,43.0
30.22,46.7923481923486,42.0
30.26,46.91049491049532,43.0
30.3,46.20526500526542,34.0
30.34,45.47714987715028,46.0
30.38,45.09357669357709,44.0
30.42,44.99515619515659,45.0
30.46,44.94222534222575,42.0
30.5,45.34966654966694,48.0
30.54,45.05777465777506,41.0
30.58,45.05391365391405,48.0
30.62,45.09505089505129,51.0
30.66,45.0996840996845,45.0
30.7,45.257844857845235,57.0
30.74,45.4042120042124,47.0
30.78,45.26177606177644,43.0
30.82,45.165321165321544,51.0
30.86,45.511056511056886,48.0
30.9,45.367918567918956,31.0
30.94,44.770866970867324,35.0
30.98,44.37571077571115,48.0
31.02,43.64275184275219,54.0
31.06,43.81593541593578,48.0
31.1,43.6474552474556,31.0
31.14,44.11814671814709,51.0
31.18,44.09603369603406,43.0
31.22,44.44155844155883,50.0
31.26,44.29336609336648,42.0
31.3,44.374727974728366,40.0
31.34,44.5232713232717,41.0
31.38,44.67525447525484,39.0
31.42,45.62969462969501,43.0
31.46,46.28409968410006,45.0
31.5,47.08648648648688,46.0
31.54,47.50038610038651,45.0
31.58,48.094629694630086,46.0
31.62,47.84885924885965,57.0
31.66,47.285644085644485,56.0
31.7,47.76370656370696,56.0
31.74,48.425693225693635,47.0
31.78,48.442330642331044,54.0
31.82,47.801053001053404,40.0
31.86,47.96040716040757,47.0
31.9,48.12137592137633,44.0
31.94,48.448929448929846,48.0
31.98,48.0871182871187,50.0
32.02,47.54004914004955,54.0
32.06,47.34699894699936,50.0
32.1,45.95556335556376,45.0
32.14,45.93050193050233,43.0
32.18,45.16869076869118,33.0
32.22,44.629764829765236,49.0
32.26,44.438329238329636,43.0
32.3,44.10859950859991,43.0
32.34,43.647455247455646,51.0
32.38,43.713653913654305,38.0
32.42,43.380133380133756,39.0
32.46,42.66107406107441,49.0
32.5,42.659880659881004,46.0
32.54,42.365461565461906,46.0
32.58,42.093295893296236,37.0
32.62,41.93555633555668,38.0
32.66,40.97156897156929,45.0
32.7,39.8177606177609,46.0
32.74,38.843664443664686,36.0
32.78,38.22358722358742,61.0
32.82,36.813057213057355,32.0
32.86,35.657634257634314,49.0
32.9,34.87125307125308,45.0
32.94,35.31442611442608,34.0
32.98,36.32179712179703,35.0
33.02,39.93639873639863,50.0
33.06,45.277360477360375,40.0
33.1,50.72509652509643,53.0
33.14,58.78610038610037,58.0
33.18,68.32277992277997,53.0
33.22,76.25272025272032,48.0
33.26,86.95436995437011,56.0
33.3,98.760266760267,53.0
33.34,109.93394173394208,82.0
33.38,121.81740961741005,102.0
33.42,133.43334503334552,121.0
33.46,145.61705861705923,131.0
33.5,158.69792909792977,171.0
33.54,171.14868374868456,196.0
33.58,183.42646542646625,212.0
33.62,196.71098631098724,238.0
33.66,207.55591435591543,263.0
33.7,218.4018252018263,243.0
33.74,230.23566163566286,247.0
33.78,241.3630747630761,267.0
33.82,251.9772551772566,236.0
33.86,260.08971568971714,234.0
33.9,268.54664794664967,297.0
33.94,275.6574938574955,261.0
33.98,281.5785187785205,242.0
34.02,284.7009477009494,270.0
34.06,286.8699894699913,275.0
34.1,287.92874692874886,298.0
34.14,289.7342927342947,287.0
34.18,292.345594945597,302.0
34.22,294.8873990874011,295.0
34.26,297.95184275184477,320.0
34.3,303.207651807654,294.0
34.34,308.2748332748353,337.0
34.38,315.4713232713254,335.0
34.42,320.6975780975802,319.0
34.46,325.33836433836626,310.0
34.5,333.51498771498973,315.0
34.54,337.3700947700966,364.0
34.58,337.42253422253594,335.0
34.62,341.11316251316396,335.0
34.66,332.6120042120053,341.0
34.7,306.69940329940334,375.0
34.74,262.3354159354144,406.0
34.78,199.2722358722322,443.0
34.82,130.71463671463022,441.0
34.86,78.356195156186,425.0
34.9,53.8560898560782,465.0
34.94,76.59691119689757,490.0
34.98,170.52748332746873,469.0
35.02,334.0524394524248,519.0
35.06,592.395998595986,525.0
35.1,928.5559845559751,587.0
35.14,1326.9474201474152,651.0
35.18,1761.7818883818886,640.0
35.22,2212.9488241488307,769.0
35.26,2657.3514917515035,945.0
35.3,3078.6314496314662,1051.0
35.34,3458.430958230981,1494.0
35.38,3793.919761319788,2212.0
35.42,4086.2471042471343,3215.0
